sample_id,tissue,true_proportion,predicted_proportion,absolute_error
Mixture_351,Dermal,0.000000,0.000000,0.000000
Mixture_351,Epidermal,0.000000,0.024209,0.024209
Mixture_351,Gastric,0.000000,0.039288,0.039288
Mixture_351,Heart,0.108769,0.053451,0.055318
Mixture_351,Kidney,0.000000,0.022475,0.022475
Mixture_351,Liver,0.000000,0.060011,0.060011
Mixture_351,Lung,0.000000,0.027176,0.027176
Mixture_351,Neuron,0.000000,0.000000,0.000000
Mixture_351,Oligodendrocytes,0.000000,0.023862,0.023862
Mixture_351,Pancreas,0.594754,0.431739,0.163014
Mixture_351,Prostate,0.000000,0.027032,0.027032
Mixture_351,Skeletal,0.000000,0.040499,0.040499
Mixture_351,Small,0.000000,0.000000,0.000000
Mixture_352,Adipocytes,0.000000,0.034984,0.034984
Mixture_352,Aorta,0.000000,0.000000,0.000000
Mixture_352,Bladder,0.000000,0.000000,0.000000
Mixture_352,Blood,0.000000,0.000000,0.000000
Mixture_352,Bone,0.000000,0.026205,0.026205
Mixture_352,Cerebellum,0.000000,0.000000,0.000000
Mixture_352,Colon,0.000000,0.000000,0.000000
Mixture_352,Coronary,0.000000,0.000000,0.000000
Mixture_352,Cortex,0.235772,0.221468,0.014303
Mixture_352,Dermal,0.000000,0.029485,0.029485
Mixture_352,Epidermal,0.178668,0.095711,0.082957
Mixture_352,Gastric,0.000000,0.031051,0.031051
Mixture_352,Heart,0.000000,0.000000,0.000000
Mixture_352,Kidney,0.268589,0.181314,0.087274
Mixture_352,Liver,0.223247,0.139177,0.084071
Mixture_352,Lung,0.000000,0.084602,0.084602
Mixture_352,Neuron,0.000000,0.050677,0.050677
Mixture_352,Oligodendrocytes,0.093724,0.077833,0.015890
Mixture_352,Pancreas,0.000000,0.027491,0.027491
Mixture_352,Prostate,0.000000,0.000000,0.000000
Mixture_352,Skeletal,0.000000,0.000000,0.000000
Mixture_352,Small,0.000000,0.000000,0.000000
Mixture_353,Adipocytes,0.000000,0.042782,0.042782
Mixture_353,Aorta,0.000000,0.000000,0.000000
Mixture_353,Bladder,0.422282,0.275811,0.146471
Mixture_353,Blood,0.070156,0.028043,0.042113
Mixture_353,Bone,0.000000,0.000000,0.000000
Mixture_353,Cerebellum,0.000000,0.000000,0.000000
Mixture_353,Colon,0.000000,0.087209,0.087209
Mixture_353,Coronary,0.000000,0.024299,0.024299
Mixture_353,Cortex,0.000000,0.024744,0.024744
Mixture_353,Dermal,0.000000,0.000000,0.000000
Mixture_353,Epidermal,0.305451,0.207998,0.097453
Mixture_353,Gastric,0.000000,0.000000,0.000000
Mixture_353,Heart,0.000000,0.000000,0.000000
Mixture_353,Kidney,0.000000,0.029870,0.029870
Mixture_353,Liver,0.000000,0.000000,0.000000
Mixture_353,Lung,0.000000,0.034311,0.034311
Mixture_353,Neuron,0.000000,0.033098,0.033098
Mixture_353,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_353,Pancreas,0.202110,0.174387,0.027724
Mixture_353,Prostate,0.000000,0.037448,0.037448
Mixture_353,Skeletal,0.000000,0.000000,0.000000
Mixture_353,Small,0.000000,0.000000,0.000000
Mixture_354,Adipocytes,0.172642,0.029733,0.142908
Mixture_354,Aorta,0.436321,0.340811,0.095510
Mixture_354,Bladder,0.000000,0.000000,0.000000
Mixture_354,Blood,0.000000,0.000000,0.000000
Mixture_354,Bone,0.000000,0.030921,0.030921
Mixture_354,Cerebellum,0.000000,0.000000,0.000000
Mixture_354,Colon,0.000000,0.000000,0.000000
Mixture_354,Coronary,0.000000,0.000000,0.000000
Mixture_354,Cortex,0.000000,0.033917,0.033917
Mixture_354,Dermal,0.000000,0.023176,0.023176
Mixture_354,Epidermal,0.000000,0.023046,0.023046
Mixture_354,Gastric,0.000000,0.029871,0.029871
Mixture_354,Heart,0.391037,0.372581,0.018456
Mixture_354,Kidney,0.000000,0.025523,0.025523
Mixture_354,Liver,0.000000,0.000000,0.000000
Mixture_354,Lung,0.000000,0.024400,0.024400
Mixture_354,Neuron,0.000000,0.032072,0.032072
Mixture_354,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_354,Pancreas,0.000000,0.000000,0.000000
Mixture_354,Prostate,0.000000,0.033948,0.033948
Mixture_354,Skeletal,0.000000,0.000000,0.000000
Mixture_354,Small,0.000000,0.000000,0.000000
Mixture_355,Adipocytes,0.220882,0.107750,0.113132
Mixture_355,Aorta,0.000000,0.000000,0.000000
Mixture_355,Bladder,0.000000,0.024012,0.024012
Mixture_355,Blood,0.000000,0.023924,0.023924
Mixture_355,Bone,0.000000,0.033236,0.033236
Mixture_355,Cerebellum,0.000000,0.000000,0.000000
Mixture_355,Colon,0.000000,0.032032,0.032032
Mixture_355,Coronary,0.000000,0.000000,0.000000
Mixture_355,Cortex,0.000000,0.000000,0.000000
Mixture_355,Dermal,0.000000,0.000000,0.000000
Mixture_355,Epidermal,0.000000,0.000000,0.000000
Mixture_355,Gastric,0.000000,0.027863,0.027863
Mixture_355,Heart,0.111315,0.105754,0.005561
Mixture_355,Kidney,0.000000,0.000000,0.000000
Mixture_355,Liver,0.000000,0.114580,0.114580
Mixture_355,Lung,0.299972,0.294105,0.005867
Mixture_355,Neuron,0.000000,0.000000,0.000000
Mixture_355,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_355,Pancreas,0.000000,0.000000,0.000000
Mixture_355,Prostate,0.000000,0.027356,0.027356
Mixture_355,Skeletal,0.367831,0.209389,0.158442
Mixture_355,Small,0.000000,0.000000,0.000000
Mixture_356,Adipocytes,0.200213,0.039100,0.161113
Mixture_356,Aorta,0.000000,0.000000,0.000000
Mixture_356,Bladder,0.000000,0.000000,0.000000
Mixture_356,Blood,0.000000,0.054985,0.054985
Mixture_356,Bone,0.088348,0.101687,0.013339
Mixture_356,Cerebellum,0.000000,0.000000,0.000000
Mixture_356,Colon,0.000000,0.037347,0.037347
Mixture_356,Coronary,0.000000,0.000000,0.000000
Mixture_356,Cortex,0.000000,0.025908,0.025908
Mixture_356,Dermal,0.000000,0.000000,0.000000
Mixture_356,Epidermal,0.000000,0.000000,0.000000
Mixture_356,Gastric,0.000000,0.000000,0.000000
Mixture_356,Heart,0.000000,0.033502,0.033502
Mixture_356,Kidney,0.000000,0.025631,0.025631
Mixture_356,Liver,0.000000,0.051382,0.051382
Mixture_356,Lung,0.168723,0.083483,0.085239
Mixture_356,Neuron,0.006180,0.000000,0.006180
Mixture_356,Oligodendrocytes,0.536536,0.519252,0.017284
Mixture_356,Pancreas,0.000000,0.027722,0.027722
Mixture_356,Prostate,0.000000,0.000000,0.000000
Mixture_356,Skeletal,0.000000,0.000000,0.000000
Mixture_356,Small,0.000000,0.000000,0.000000
Mixture_357,Adipocytes,0.000000,0.046040,0.046040
Mixture_357,Aorta,0.000000,0.000000,0.000000
Mixture_357,Bladder,0.000000,0.000000,0.000000
Mixture_357,Blood,0.000000,0.000000,0.000000
Mixture_357,Bone,0.166170,0.129110,0.037060
Mixture_357,Cerebellum,0.000000,0.000000,0.000000
Mixture_357,Colon,0.000000,0.032117,0.032117
Mixture_357,Coronary,0.000000,0.026456,0.026456
Mixture_357,Cortex,0.000000,0.025547,0.025547
Mixture_357,Dermal,0.273141,0.154928,0.118212
Mixture_357,Epidermal,0.000000,0.024971,0.024971
Mixture_357,Gastric,0.000000,0.000000,0.000000
Mixture_357,Heart,0.000000,0.026461,0.026461
Mixture_357,Kidney,0.114344,0.097528,0.016816
Mixture_357,Liver,0.000000,0.030810,0.030810
Mixture_357,Lung,0.000000,0.045150,0.045150
Mixture_357,Neuron,0.000000,0.026574,0.026574
Mixture_357,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_357,Pancreas,0.260069,0.194811,0.065258
Mixture_357,Prostate,0.000000,0.042912,0.042912
Mixture_357,Skeletal,0.186277,0.096584,0.089693
Mixture_357,Small,0.000000,0.000000,0.000000
Mixture_358,Adipocytes,0.000000,0.000000,0.000000
Mixture_358,Aorta,0.082900,0.029671,0.053229
Mixture_358,Bladder,0.000000,0.000000,0.000000
Mixture_358,Blood,0.000000,0.047960,0.047960
Mixture_358,Bone,0.000000,0.035172,0.035172
Mixture_358,Cerebellum,0.651799,0.419893,0.231907
Mixture_358,Colon,0.123143,0.054098,0.069045
Mixture_358,Coronary,0.000000,0.023898,0.023898
Mixture_358,Cortex,0.000000,0.092105,0.092105
Mixture_358,Dermal,0.000000,0.024926,0.024926
Mixture_358,Epidermal,0.000000,0.000000,0.000000
Mixture_358,Gastric,0.000000,0.025993,0.025993
Mixture_358,Heart,0.142158,0.109168,0.032990
Mixture_358,Kidney,0.000000,0.000000,0.000000
Mixture_358,Liver,0.000000,0.026200,0.026200
Mixture_358,Lung,0.000000,0.039177,0.039177
Mixture_358,Neuron,0.000000,0.025366,0.025366
Mixture_358,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_358,Pancreas,0.000000,0.000000,0.000000
Mixture_358,Prostate,0.000000,0.046373,0.046373
Mixture_358,Skeletal,0.000000,0.000000,0.000000
Mixture_358,Small,0.000000,0.000000,0.000000
Mixture_359,Adipocytes,0.000000,0.000000,0.000000
Mixture_359,Aorta,0.000000,0.000000,0.000000
Mixture_359,Bladder,0.000000,0.000000,0.000000
Mixture_359,Blood,0.000000,0.029952,0.029952
Mixture_359,Bone,0.247510,0.159652,0.087858
Mixture_359,Cerebellum,0.000000,0.000000,0.000000
Mixture_359,Colon,0.000000,0.053022,0.053022
Mixture_359,Coronary,0.000000,0.000000,0.000000
Mixture_359,Cortex,0.000000,0.000000,0.000000
Mixture_359,Dermal,0.000000,0.000000,0.000000
Mixture_359,Epidermal,0.000000,0.000000,0.000000
Mixture_359,Gastric,0.000000,0.026580,0.026580
Mixture_359,Heart,0.000000,0.000000,0.000000
Mixture_359,Kidney,0.000000,0.025370,0.025370
Mixture_359,Liver,0.135492,0.069708,0.065784
Mixture_359,Lung,0.000000,0.000000,0.000000
Mixture_359,Neuron,0.000000,0.000000,0.000000
Mixture_359,Oligodendrocytes,0.616998,0.611460,0.005538
Mixture_359,Pancreas,0.000000,0.024255,0.024255
Mixture_359,Prostate,0.000000,0.000000,0.000000
Mixture_359,Skeletal,0.000000,0.000000,0.000000
Mixture_359,Small,0.000000,0.000000,0.000000
Mixture_36,Adipocytes,0.000000,0.000000,0.000000
Mixture_36,Aorta,0.000000,0.000000,0.000000
Mixture_36,Bladder,0.000000,0.000000,0.000000
Mixture_36,Blood,0.000000,0.027538,0.027538
Mixture_36,Bone,0.000000,0.060737,0.060737
Mixture_36,Cerebellum,0.000000,0.000000,0.000000
Mixture_36,Colon,0.000000,0.000000,0.000000
Mixture_36,Coronary,0.000000,0.000000,0.000000
Mixture_36,Cortex,0.345835,0.264467,0.081368
Mixture_36,Dermal,0.000000,0.000000,0.000000
Mixture_36,Epidermal,0.071400,0.058585,0.012815
Mixture_36,Gastric,0.312908,0.217187,0.095722
Mixture_36,Heart,0.000000,0.027174,0.027174
Mixture_36,Kidney,0.000000,0.000000,0.000000
Mixture_36,Liver,0.000000,0.053528,0.053528
Mixture_36,Lung,0.000000,0.039871,0.039871
Mixture_36,Neuron,0.000000,0.025773,0.025773
Mixture_36,Oligodendrocytes,0.000000,0.029183,0.029183
Mixture_36,Pancreas,0.000000,0.000000,0.000000
Mixture_36,Prostate,0.269857,0.195958,0.073899
Mixture_36,Skeletal,0.000000,0.000000,0.000000
Mixture_36,Small,0.000000,0.000000,0.000000
Mixture_360,Adipocytes,0.000000,0.032363,0.032363
Mixture_360,Aorta,0.000000,0.024190,0.024190
Mixture_360,Bladder,0.255699,0.101269,0.154430
Mixture_360,Blood,0.000000,0.027798,0.027798
Mixture_360,Bone,0.000000,0.022961,0.022961
Mixture_360,Cerebellum,0.274428,0.059360,0.215067
Mixture_360,Colon,0.250345,0.240224,0.010121
Mixture_360,Coronary,0.000000,0.024705,0.024705
Mixture_360,Cortex,0.000000,0.054756,0.054756
Mixture_360,Dermal,0.000000,0.000000,0.000000
Mixture_360,Epidermal,0.000000,0.036956,0.036956
Mixture_360,Gastric,0.000000,0.023415,0.023415
Mixture_360,Heart,0.000000,0.042080,0.042080
Mixture_360,Kidney,0.000000,0.000000,0.000000
Mixture_360,Liver,0.123316,0.113668,0.009649
Mixture_360,Lung,0.000000,0.035653,0.035653
Mixture_360,Neuron,0.000000,0.027614,0.027614
Mixture_360,Oligodendrocytes,0.000000,0.034913,0.034913
Mixture_360,Pancreas,0.096213,0.031358,0.064855
Mixture_360,Prostate,0.000000,0.037836,0.037836
Mixture_360,Skeletal,0.000000,0.028880,0.028880
Mixture_360,Small,0.000000,0.000000,0.000000
Mixture_361,Adipocytes,0.089550,0.060300,0.029250
Mixture_361,Aorta,0.000000,0.000000,0.000000
Mixture_361,Bladder,0.000000,0.000000,0.000000
Mixture_361,Blood,0.000000,0.028373,0.028373
Mixture_361,Bone,0.000000,0.028026,0.028026
Mixture_361,Cerebellum,0.000000,0.000000,0.000000
Mixture_361,Colon,0.000000,0.100619,0.100619
Mixture_361,Coronary,0.000000,0.000000,0.000000
Mixture_361,Cortex,0.000000,0.023997,0.023997
Mixture_361,Dermal,0.238822,0.087987,0.150835
Mixture_361,Epidermal,0.000000,0.021852,0.021852
Mixture_361,Gastric,0.000000,0.044502,0.044502
Mixture_361,Heart,0.000000,0.045224,0.045224
Mixture_361,Kidney,0.000000,0.026349,0.026349
Mixture_361,Liver,0.000000,0.126050,0.126050
Mixture_361,Lung,0.468075,0.305973,0.162102
Mixture_361,Neuron,0.000000,0.000000,0.000000
Mixture_361,Oligodendrocytes,0.000000,0.031512,0.031512
Mixture_361,Pancreas,0.000000,0.000000,0.000000
Mixture_361,Prostate,0.000000,0.031115,0.031115
Mixture_361,Skeletal,0.203553,0.038121,0.165432
Mixture_361,Small,0.000000,0.000000,0.000000
Mixture_362,Adipocytes,0.000000,0.000000,0.000000
Mixture_362,Aorta,0.000000,0.000000,0.000000
Mixture_362,Bladder,0.000000,0.000000,0.000000
Mixture_362,Blood,0.000000,0.000000,0.000000
Mixture_362,Bone,0.000000,0.000000,0.000000
Mixture_362,Cerebellum,0.000000,0.000000,0.000000
Mixture_362,Colon,0.000000,0.029884,0.029884
Mixture_362,Coronary,0.100214,0.031135,0.069079
Mixture_362,Cortex,0.000000,0.000000,0.000000
Mixture_362,Dermal,0.000000,0.000000,0.000000
Mixture_362,Epidermal,0.000000,0.000000,0.000000
Mixture_362,Gastric,0.000000,0.000000,0.000000
Mixture_362,Heart,0.000000,0.000000,0.000000
Mixture_362,Kidney,0.000000,0.000000,0.000000
Mixture_362,Liver,0.000000,0.000000,0.000000
Mixture_362,Lung,0.000000,0.000000,0.000000
Mixture_362,Neuron,0.372039,0.393371,0.021332
Mixture_362,Oligodendrocytes,0.527747,0.545610,0.017863
Mixture_362,Pancreas,0.000000,0.000000,0.000000
Mixture_362,Prostate,0.000000,0.000000,0.000000
Mixture_362,Skeletal,0.000000,0.000000,0.000000
Mixture_362,Small,0.000000,0.000000,0.000000
Mixture_363,Adipocytes,0.000000,0.000000,0.000000
Mixture_363,Aorta,0.000000,0.000000,0.000000
Mixture_363,Bladder,0.000000,0.000000,0.000000
Mixture_363,Blood,0.000000,0.000000,0.000000
Mixture_363,Bone,0.000000,0.023982,0.023982
Mixture_363,Cerebellum,0.000000,0.000000,0.000000
Mixture_363,Colon,0.000000,0.000000,0.000000
Mixture_363,Coronary,0.000000,0.024924,0.024924
Mixture_363,Cortex,0.000000,0.077941,0.077941
Mixture_363,Dermal,0.000000,0.000000,0.000000
Mixture_363,Epidermal,0.209555,0.117667,0.091888
Mixture_363,Gastric,0.000000,0.046656,0.046656
Mixture_363,Heart,0.000000,0.000000,0.000000
Mixture_363,Kidney,0.000000,0.033444,0.033444
Mixture_363,Liver,0.384893,0.319438,0.065455
Mixture_363,Lung,0.000000,0.066342,0.066342
Mixture_363,Neuron,0.166489,0.065148,0.101341
Mixture_363,Oligodendrocytes,0.000000,0.052290,0.052290
Mixture_363,Pancreas,0.239064,0.133641,0.105422
Mixture_363,Prostate,0.000000,0.000000,0.000000
Mixture_363,Skeletal,0.000000,0.038526,0.038526
Mixture_363,Small,0.000000,0.000000,0.000000
Mixture_364,Adipocytes,0.000000,0.026052,0.026052
Mixture_364,Aorta,0.000000,0.023282,0.023282
Mixture_364,Bladder,0.118780,0.049330,0.069450
Mixture_364,Blood,0.000000,0.026621,0.026621
Mixture_364,Bone,0.071281,0.041309,0.029972
Mixture_364,Cerebellum,0.000000,0.000000,0.000000
Mixture_364,Colon,0.000000,0.035973,0.035973
Mixture_364,Coronary,0.000000,0.000000,0.000000
Mixture_364,Cortex,0.000000,0.028256,0.028256
Mixture_364,Dermal,0.000000,0.027630,0.027630
Mixture_364,Epidermal,0.000000,0.000000,0.000000
Mixture_364,Gastric,0.174477,0.084437,0.090039
Mixture_364,Heart,0.224197,0.163964,0.060233
Mixture_364,Kidney,0.000000,0.031026,0.031026
Mixture_364,Liver,0.411265,0.355023,0.056242
Mixture_364,Lung,0.000000,0.045781,0.045781
Mixture_364,Neuron,0.000000,0.036534,0.036534
Mixture_364,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_364,Pancreas,0.000000,0.024782,0.024782
Mixture_364,Prostate,0.000000,0.000000,0.000000
Mixture_364,Skeletal,0.000000,0.000000,0.000000
Mixture_364,Small,0.000000,0.000000,0.000000
Mixture_365,Adipocytes,0.236989,0.052504,0.184485
Mixture_365,Aorta,0.525444,0.463358,0.062086
Mixture_365,Bladder,0.000000,0.000000,0.000000
Mixture_365,Blood,0.000000,0.035638,0.035638
Mixture_365,Bone,0.000000,0.041312,0.041312
Mixture_365,Cerebellum,0.000000,0.000000,0.000000
Mixture_365,Colon,0.000000,0.023172,0.023172
Mixture_365,Coronary,0.109781,0.047532,0.062249
Mixture_365,Cortex,0.000000,0.000000,0.000000
Mixture_365,Dermal,0.000000,0.000000,0.000000
Mixture_365,Epidermal,0.000000,0.034250,0.034250
Mixture_365,Gastric,0.000000,0.038831,0.038831
Mixture_365,Heart,0.103239,0.082665,0.020573
Mixture_365,Kidney,0.000000,0.000000,0.000000
Mixture_365,Liver,0.000000,0.036032,0.036032
Mixture_365,Lung,0.000000,0.028085,0.028085
Mixture_365,Neuron,0.000000,0.036834,0.036834
Mixture_365,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_365,Pancreas,0.000000,0.000000,0.000000
Mixture_365,Prostate,0.024548,0.079787,0.055239
Mixture_365,Skeletal,0.000000,0.000000,0.000000
Mixture_365,Small,0.000000,0.000000,0.000000
Mixture_366,Adipocytes,0.000000,0.000000,0.000000
Mixture_366,Aorta,0.000000,0.023228,0.023228
Mixture_366,Bladder,0.156196,0.048198,0.107998
Mixture_366,Blood,0.000000,0.000000,0.000000
Mixture_366,Bone,0.000000,0.040973,0.040973
Mixture_366,Cerebellum,0.000000,0.000000,0.000000
Mixture_366,Colon,0.000000,0.079860,0.079860
Mixture_366,Coronary,0.000000,0.000000,0.000000
Mixture_366,Cortex,0.000000,0.029974,0.029974
Mixture_366,Dermal,0.125103,0.033663,0.091440
Mixture_366,Epidermal,0.000000,0.030119,0.030119
Mixture_366,Gastric,0.000000,0.028700,0.028700
Mixture_366,Heart,0.000000,0.052355,0.052355
Mixture_366,Kidney,0.000000,0.026822,0.026822
Mixture_366,Liver,0.186850,0.128620,0.058230
Mixture_366,Lung,0.152158,0.134599,0.017558
Mixture_366,Neuron,0.000000,0.000000,0.000000
Mixture_366,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_366,Pancreas,0.000000,0.028679,0.028679
Mixture_366,Prostate,0.000000,0.043412,0.043412
Mixture_366,Skeletal,0.379694,0.248767,0.130927
Mixture_366,Small,0.000000,0.022030,0.022030
Mixture_367,Adipocytes,0.428622,0.361876,0.066746
Mixture_367,Aorta,0.000000,0.000000,0.000000
Mixture_367,Bladder,0.000000,0.000000,0.000000
Mixture_367,Blood,0.000000,0.000000,0.000000
Mixture_367,Bone,0.000000,0.046058,0.046058
Mixture_367,Cerebellum,0.000000,0.000000,0.000000
Mixture_367,Colon,0.000000,0.058139,0.058139
Mixture_367,Coronary,0.000000,0.000000,0.000000
Mixture_367,Cortex,0.000000,0.054439,0.054439
Mixture_367,Dermal,0.000000,0.000000,0.000000
Mixture_367,Epidermal,0.000000,0.000000,0.000000
Mixture_367,Gastric,0.000000,0.000000,0.000000
Mixture_367,Heart,0.000000,0.000000,0.000000
Mixture_367,Kidney,0.000000,0.000000,0.000000
Mixture_367,Liver,0.116521,0.085908,0.030612
Mixture_367,Lung,0.000000,0.000000,0.000000
Mixture_367,Neuron,0.000000,0.000000,0.000000
Mixture_367,Oligodendrocytes,0.000000,0.025882,0.025882
Mixture_367,Pancreas,0.000000,0.000000,0.000000
Mixture_367,Prostate,0.454857,0.367698,0.087159
Mixture_367,Skeletal,0.000000,0.000000,0.000000
Mixture_367,Small,0.000000,0.000000,0.000000
Mixture_368,Adipocytes,0.000000,0.000000,0.000000
Mixture_368,Aorta,0.000000,0.000000,0.000000
Mixture_368,Bladder,0.000000,0.000000,0.000000
Mixture_368,Blood,0.222834,0.268323,0.045489
Mixture_368,Bone,0.000000,0.036468,0.036468
Mixture_368,Cerebellum,0.244638,0.032255,0.212383
Mixture_368,Colon,0.532527,0.408752,0.123776
Mixture_368,Coronary,0.000000,0.000000,0.000000
Mixture_368,Cortex,0.000000,0.047203,0.047203
Mixture_368,Dermal,0.000000,0.000000,0.000000
Mixture_368,Epidermal,0.000000,0.000000,0.000000
Mixture_368,Gastric,0.000000,0.000000,0.000000
Mixture_368,Heart,0.000000,0.027179,0.027179
Mixture_368,Kidney,0.000000,0.000000,0.000000
Mixture_368,Liver,0.000000,0.111927,0.111927
Mixture_368,Lung,0.000000,0.067893,0.067893
Mixture_368,Neuron,0.000000,0.000000,0.000000
Mixture_368,Oligodendrocytes,0.000000,0.000000,0.000000
Mixture_368,Pancreas,0.000000,0.000000,0.000000
Mixture_368,Prostate,0.000000,0.000000,0.000000
Mixture_368,Skeletal,0.000000,0.000000,0.000000
Mixture_368,Small,0.000000,0.000000,0.000000
Mixture_369,Adipocytes,0.000000,0.000000,0.000000
Mixture_369,Aorta,0.000000,0.000000,0.000000
Mixture_369,Bladder,0.000000,0.000000,0.000000
Mixture_369,Blood,0.000000,0.000000,0.000000
Mixture_369,Bone,0.000000,0.000000,0.000000
Mixture_369,Cerebellum,0.000000,0.000000,0.000000
Mixture_369,Colon,0.419734,0.329278,0.090456
Mixture_369,Coronary,0.000000,0.026552,0.026552
Mixture_369,Cortex,0.167466,0.072031,0.095434
Mixture_369,Dermal,0.000000,0.000000,0.000000
Mixture_369,Epidermal,0.000000,0.000000,0.000000
Mixture_369,Gastric,0.000000,0.000000,0.000000
Mixture_369,Heart,0.000000,0.000000,0.000000
Mixture_369,Kidney,0.000000,0.032899,0.032899
Mixture_369,Liver,0.412801,0.387765,0.025036
Mixture_369,Lung,0.000000,0.069927,0.069927
Mixture_369,Neuron,0.000000,0.000000,0.000000
Mixture_369,Oligodendrocytes,0.000000,0.036025,0.036025
Mixture_369,Pancreas,0.000000,0.045523,0.045523
Mixture_369,Prostate,0.000000,0.000000,0.000000
Mixture_369,Skeletal,0.000000,0.000000,0.000000
Mixture_369,Small,0.000000,0.000000,0.000000
Mixture_37,Adipocytes,0.000000,0.000000,0.000000
Mixture_37,Aorta,0.000000,0.000000,0.000000
Mixture_37,Bladder,0.000000,0.000000,0.000000
Mixture_37,Blood,0.000000,0.041510,0.041510
Mixture_37,Bone,0.483146,0.378879,0.104267
Mixture_37,Cerebellum,0.000000,0.000000,0.000000
Mixture_37,Colon,0.263601,0.338494,0.074894
Mixture_37,Coronary,0.000000,0.000000,0.000000
Mixture_37,Cortex,0.000000,0.000000,0.000000
Mixture_37,Dermal,0.000000,0.000000,0.000000
Mixture_37,Epidermal,0.000000,0.000000,0.000000
Mixture_37,Gastric,0.000000,0.000000,0.000000
Mixture_37,Heart,0.000000,0.000000,0.000000
Mixture_37,Kidney,0.000000,0.000000,0.000000
Mixture_37,Liver,0.253253,0.241116,0.012138
Mixture_37,Lung,0.000000,0.000000,0.000000
